0	-0.8	-0.8	-0.8	-0.70999736955267	0.0900026304473303
1	-0.8	-0.64	-0.72	-0.657816028881104	0.0621839711188961
2	-0.8	-0.48	-0.64	-0.602039741193917	0.0379602588060833
3	-0.8	-0.32	-0.56	-0.542416913793011	0.0175830862069886
4	-0.8	-0.16	-0.48	-0.478722969653696	0.00127703034630416
5	-0.8	0.0	-0.4	-0.410791900832004	-0.0107919008320044
6	-0.8	0.16	-0.32	-0.338556152417516	-0.0185561524175162
7	-0.8	0.32	-0.24	-0.262091959428735	-0.0220919594287353
8	-0.8	0.48	-0.16	-0.18166434111192	-0.0216643411119195
9	-0.8	0.64	-0.08	-0.0977631071099503	-0.0177631071099503
10	-0.8	0.8	0.0	-0.011119617018382	-0.011119617018382
11	-0.64	-0.8	-0.72	-0.653570925157467	0.0664290748425327
12	-0.64	-0.64	-0.64	-0.598642861726112	0.0413571382738877
13	-0.64	-0.48	-0.56	-0.539962991274349	0.020037008725651
14	-0.64	-0.32	-0.48	-0.477296852087892	0.00270314791210774
15	-0.64	-0.16	-0.4	-0.410457834267162	-0.0104578342671625
16	-0.64	0.0	-0.32	-0.33934472861699	-0.0193447286169898
17	-0.64	0.16	-0.24	-0.263985891051132	-0.0239858910511322
18	-0.64	0.32	-0.16	-0.184585135975091	-0.0245851359750912
19	-0.64	0.48	-0.08	-0.101561497228597	-0.0215614972285975
20	-0.64	0.64	0.0	-0.0155728680455421	-0.0155728680455421
21	-0.64	0.8	0.08	0.0724864073091001	-0.00751359269089992
22	-0.48	-0.8	-0.64	-0.594494745583534	0.0455052544164661
23	-0.48	-0.64	-0.56	-0.536739766808597	0.0232602331914034
24	-0.48	-0.48	-0.48	-0.475087917226307	0.00491208277369254
25	-0.48	-0.32	-0.4	-0.409335524779407	-0.00933552477940658
26	-0.48	-0.16	-0.32	-0.339351883309311	-0.0193518833093111
27	-0.48	0.0	-0.24	-0.265121800748546	-0.0251218007485456
28	-0.48	0.16	-0.16	-0.186791673708103	-0.0267916737081031
29	-0.48	0.32	-0.08	-0.104712085307726	-0.024712085307726
30	-0.48	0.48	0.0	-0.0194674061209772	-0.0194674061209772
31	-0.48	0.64	0.08	0.0681178558470747	-0.0118821441529253
32	-0.48	0.8	0.16	0.157003936800417	-0.00299606319958262
33	-0.32	-0.8	-0.56	-0.532790514819828	0.0272094851801721
34	-0.32	-0.64	-0.48	-0.472139619166966	0.00786038083303414
35	-0.32	-0.48	-0.4	-0.407467423577216	-0.00746742357721647
36	-0.32	-0.32	-0.32	-0.338617725344718	-0.0186177253447176
37	-0.32	-0.16	-0.24	-0.265536121301854	-0.0255361213018541
38	-0.32	0.0	-0.16	-0.188315625264724	-0.0283156252647239
39	-0.32	0.16	-0.08	-0.107241229750962	-0.0272412297509622
40	-0.32	0.32	0.0	-0.0228245208665447	-0.0228245208665447
41	-0.32	0.48	0.08	0.0641819584764011	-0.0158180415235989
42	-0.32	0.64	0.16	0.152799624674493	-0.00720037532550721
43	-0.32	0.8	0.24	0.241872385101558	0.00187238510155835
44	-0.16	-0.8	-0.48	-0.468500240312833	0.0114997596871672
45	-0.16	-0.64	-0.4	-0.404901074274863	-0.00490107427486342
46	-0.16	-0.48	-0.32	-0.337187739057058	-0.0171877390570577
47	-0.16	-0.32	-0.24	-0.265270905388799	-0.0252709053887992
48	-0.16	-0.16	-0.16	-0.189194407778826	-0.0291944077788255
49	-0.16	0.0	-0.08	-0.10918095643112	-0.0291809564311204
50	-0.16	0.16	0.0	-0.0256708167025391	-0.0256708167025391
51	-0.16	0.32	0.08	0.060656653691276	-0.019343346308724
52	-0.16	0.48	0.16	0.148888368111696	-0.0111116318883039
53	-0.16	0.64	0.24	0.237915872685579	-0.00208412731442051
54	-0.16	0.8	0.32	0.326505993455532	0.00650599345553221
55	0.0	-0.8	-0.4	-0.401688654381793	-0.00168865438179283
56	0.0	-0.64	-0.32	-0.335112286241337	-0.0151122862413368
57	0.0	-0.48	-0.24	-0.264373308688489	-0.0243733086884889
58	0.0	-0.32	-0.16	-0.189470675212979	-0.0294706752129786
59	0.0	-0.16	-0.08	-0.110568483497889	-0.0305684834978887
60	0.0	0.0	0.0	-0.0280377901670537	-0.0280377901670537
61	0.0	0.16	0.08	0.0575155821437082	-0.0224844178562918
62	0.0	0.32	0.16	0.1452474291503	-0.0147525708496996
63	0.0	0.48	0.24	0.234103305210004	-0.00589669478999608
64	0.0	0.64	0.32	0.322880006712435	0.00288000671243466
65	0.0	0.8	0.4	0.410313926117871	0.0103139261178711
66	0.16	-0.8	-0.32	-0.332446019282648	-0.0124460192826478
67	0.16	-0.64	-0.24	-0.262894980122171	-0.0228949801221712
68	0.16	-0.48	-0.16	-0.189191711367337	-0.0291917113673372
69	0.16	-0.32	-0.08	-0.11144564504226	-0.0314456450422601
70	0.16	-0.16	0.0	-0.0299613065576139	-0.0299613065576139
71	0.16	0.0	0.08	0.0547285491960199	-0.0252714508039801
72	0.16	0.16	0.16	0.141851049977266	-0.0181489500227344
73	0.16	0.32	0.24	0.230411285240966	-0.0095887147590335
74	0.16	0.48	0.32	0.319244041811342	-0.000755958188657979
75	0.16	0.64	0.4	0.407095219493611	0.00709521949361108
76	0.16	0.8	0.48	0.49272097894289	0.0127209789428901
77	0.32	-0.8	-0.24	-0.260891371026827	-0.0208913710268268
78	0.32	-0.64	-0.16	-0.188408738508164	-0.0284087385081643
79	0.32	-0.48	-0.08	-0.111858227580452	-0.0318582275804517
80	0.32	-0.32	0.0	-0.0314809896752771	-0.0314809896752771
81	0.32	-0.16	0.08	0.0522620684589256	-0.0277379315410744
82	0.32	0.0	0.16	0.138670935618993	-0.0213290643810071
83	0.32	0.16	0.24	0.226814866967121	-0.0131851330328794
84	0.32	0.32	0.32	0.315574018806545	-0.00442598119345489
85	0.32	0.48	0.4	0.403712833576093	0.00371283357609287
86	0.32	0.64	0.48	0.489975468078041	0.00997546807804095
87	0.32	0.8	0.56	0.573187202054496	0.0131872020544961
88	0.48	-0.8	-0.16	-0.187176157960674	-0.0271761579606744
89	0.48	-0.64	-0.08	-0.111855236471491	-0.0318552364714909
90	0.48	-0.48	0.0	-0.0326395416435612	-0.0326395416435612
91	0.48	-0.32	0.08	0.0500799702701586	-0.0299200297298414
92	0.48	-0.16	0.16	0.135676790009396	-0.0243232099906041
93	0.48	0.0	0.24	0.223288040414073	-0.0167119595859268
94	0.48	0.16	0.32	0.311845884424474	-0.00815411557552587
95	0.48	0.32	0.4	0.4001419952145	0.000141995214499646
96	0.48	0.48	0.48	0.486917789448609	0.0069177894486091
97	0.48	0.64	0.56	0.570965894136104	0.0109658941361037
98	0.48	0.8	0.64	0.651224900839452	0.0112249008394519
99	0.64	-0.8	-0.08	-0.111488111870211	-0.0314881118702107
100	0.64	-0.64	0.0	-0.0334820122505196	-0.0334820122505196
101	0.64	-0.48	0.08	0.0481440567080395	-0.0318559432919606
102	0.64	-0.32	0.16	0.132836888542876	-0.0271631114571242
103	0.64	-0.16	0.24	0.219804235667559	-0.0201957643324411
104	0.64	0.0	0.32	0.308036081378522	-0.0119639186214779
105	0.64	0.16	0.4	0.396359534046539	-0.00364046595346129
106	0.64	0.32	0.48	0.483522532753383	0.00352253275338327
107	0.64	0.48	0.56	0.568293721087115	0.00829372108711501
108	0.64	0.64	0.64	0.649561038948914	0.00956103894891369
109	0.64	0.8	0.72	0.726411850368609	0.00641185036860858
110	0.8	-0.8	0.0	-0.034055038873922	-0.034055038873922
111	0.8	-0.64	0.08	0.0464147832392973	-0.0335852167607027
112	0.8	-0.48	0.16	0.13011866901991	-0.0298813309800898
113	0.8	-0.32	0.24	0.216336830806545	-0.0236631691934551
114	0.8	-0.16	0.32	0.304122001700059	-0.0158779982999407
115	0.8	0.0	0.4	0.392344322971109	-0.00765567702889053
116	0.8	0.16	0.48	0.479767364760409	-0.000232635239590495
117	0.8	0.32	0.56	0.565144801822715	0.00514480182271537
118	0.8	0.48	0.64	0.647321261936767	0.00732126193676697
119	0.8	0.64	0.72	0.725319513576331	0.00531951357633087
120	0.8	0.8	0.8	0.798400056666788	-0.00159994333321212
